Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started
jeffnady/2541732,"Nady, Jeff",,2013,Preseason,2,08/15,Away,BAL,L,23 to 27,0,0
chrisriley/2530729,"Riley, Chris",,2011,Preseason,1,08/12,Away,DET,L,3 to 34,1,0
chrisriley/2530729,"Riley, Chris",,2011,Preseason,2,08/21,Away,NYJ,L,7 to 27,1,0
chrisriley/2530729,"Riley, Chris",,2011,Preseason,3,08/25,Home,CAR,W,24 to 13,1,0
chrisriley/2530729,"Riley, Chris",,2011,Preseason,4,09/01,Home,IND,L,13 to 17,1,0
edellis/2500536,"Ellis, Ed",,2003,Regular Season,16,12/21,Away,PIT,L,24 to 40,1,0
edellis/2500536,"Ellis, Ed",,2003,Regular Season,17,12/28,Home,OAK,W,21 to 14,1,1
edellis/2500536,"Ellis, Ed",,2002,Preseason,1,08/10,Home,ARI,L,17 to 24,1,0
edellis/2500536,"Ellis, Ed",,2002,Preseason,2,08/16,Home,SEA,W,24 to 14,1,0
edellis/2500536,"Ellis, Ed",,2002,Preseason,3,08/22,Away,STL,W,31 to 10,1,0
edellis/2500536,"Ellis, Ed",,2002,Preseason,4,08/28,Away,SF,L,3 to 27,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,1,09/08,Away,CIN,W,34 to 6,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,2,09/15,Home,HOU,W,24 to 3,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,3,09/22,Away,ARI,W,23 to 15,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,4,09/29,Home,NE,W,21 to 14,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,5,10/06,Away,DEN,L,9 to 26,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,6,10/13,Home,KC,W,35 to 34,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,7,10/20,Away,OAK,W,27 to 21,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,9,11/03,Home,NYJ,L,13 to 44,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,10,11/10,Away,STL,L,24 to 28,1,1
edellis/2500536,"Ellis, Ed",,2002,Regular Season,11,11/17,Home,SF,W,20 to 17,1,1
edellis/2500536,"Ellis, Ed",,2002,Regular Season,12,11/24,Away,MIA,L,3 to 30,1,1
edellis/2500536,"Ellis, Ed",,2002,Regular Season,13,12/01,Home,DEN,W,30 to 27,0,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,14,12/08,Home,OAK,L,7 to 27,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,15,12/15,Away,BUF,L,13 to 20,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,16,12/22,Away,KC,L,22 to 24,1,0
edellis/2500536,"Ellis, Ed",,2002,Regular Season,17,12/29,Home,SEA,L,28 to 31,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,1,09/09,Home,WAS,W,30 to 3,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,2,09/23,Away,DAL,W,32 to 21,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,3,09/30,Home,CIN,W,28 to 14,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,4,10/07,Away,CLE,L,16 to 20,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,5,10/14,Away,NE,L,26 to 29,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,6,10/21,Home,DEN,W,27 to 10,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,7,10/28,Home,BUF,W,27 to 24,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,8,11/04,Home,KC,L,20 to 25,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,9,11/11,Away,DEN,L,16 to 26,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,10,11/18,Away,OAK,L,24 to 34,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,11,11/25,Home,ARI,L,17 to 20,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,12,12/02,Away,SEA,L,10 to 13,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,13,12/09,Away,PHI,L,14 to 24,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,14,12/15,Home,OAK,L,6 to 13,1,0
edellis/2500536,"Ellis, Ed",,2001,Regular Season,15,12/23,Away,KC,L,17 to 20,1,1
edellis/2500536,"Ellis, Ed",,2001,Regular Season,16,12/30,Home,SEA,L,22 to 25,1,1
edellis/2500536,"Ellis, Ed",,2000,Regular Season,1,09/03,Home,CAR,W,20 to 17,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,2,09/10,Away,DET,L,10 to 15,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,3,09/18,Home,DAL,L,21 to 27,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,4,09/24,Away,NYG,W,16 to 6,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,5,10/01,Home,TB,W,20 to 17,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,6,10/08,Away,PHI,W,17 to 14,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,7,10/15,Home,BAL,W,10 to 3,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,8,10/22,Away,JAC,W,35 to 16,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,9,10/30,Home,TEN,L,21 to 27,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,10,11/05,Away,ARI,L,15 to 16,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,12,11/20,Away,STL,W,33 to 20,0,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,13,11/26,Home,PHI,L,20 to 23,0,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,14,12/03,Home,NYG,L,7 to 9,0,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,15,12/10,Away,DAL,L,13 to 32,0,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,16,12/16,Away,PIT,L,3 to 24,1,0
edellis/2500536,"Ellis, Ed",,2000,Regular Season,17,12/24,Home,ARI,W,20 to 3,1,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,1,09/12,Away,NYJ,W,30 to 28,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,2,09/19,Home,IND,W,31 to 28,1,1
edellis/2500536,"Ellis, Ed",,1999,Regular Season,3,09/26,Home,NYG,W,16 to 14,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,4,10/03,Away,CLE,W,19 to 7,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,5,10/10,Away,KC,L,14 to 16,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,6,10/17,Home,MIA,L,30 to 31,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,7,10/24,Home,DEN,W,24 to 23,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,8,10/31,Away,ARI,W,27 to 3,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,10,11/15,Home,NYJ,L,17 to 24,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,11,11/21,Away,MIA,L,17 to 27,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,12,11/28,Away,BUF,L,7 to 17,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,13,12/05,Home,DAL,W,13 to 6,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,14,12/12,Away,IND,L,15 to 20,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,15,12/19,Away,PHI,L,9 to 24,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,16,12/26,Home,BUF,L,10 to 13,0,0
edellis/2500536,"Ellis, Ed",,1999,Regular Season,17,01/02,Home,BAL,W,20 to 3,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,1,09/07,Away,DEN,L,21 to 27,1,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,2,09/13,Home,IND,W,29 to 6,1,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,3,09/20,Home,TEN,W,27 to 16,1,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,5,10/04,Away,NO,W,30 to 27,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,6,10/11,Home,KC,W,40 to 10,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,7,10/19,Home,NYJ,L,14 to 24,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,8,10/25,Away,MIA,L,9 to 12,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,9,11/01,Away,IND,W,21 to 16,1,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,10,11/08,Home,ATL,L,10 to 41,1,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,11,11/15,Away,BUF,L,10 to 13,1,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,12,11/23,Home,MIA,W,26 to 23,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,13,11/29,Home,BUF,W,25 to 21,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,14,12/06,Away,PIT,W,23 to 9,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,15,12/13,Away,STL,L,18 to 32,1,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,16,12/20,Home,SF,W,24 to 21,0,0
edellis/2500536,"Ellis, Ed",,1998,Regular Season,17,12/27,Away,NYJ,L,10 to 31,0,0
edellis/2500536,"Ellis, Ed",,1998,Postseason,18,01/03,Away,JAC,L,10 to 25,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,1,08/31,Home,SD,W,41 to 7,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,2,09/07,Away,IND,W,31 to 6,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,3,09/14,Home,NYJ,W,27 to 24,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,4,09/21,Home,CHI,W,31 to 3,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,6,10/06,Away,DEN,L,13 to 34,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,7,10/12,Home,BUF,W,33 to 6,1,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,8,10/19,Away,NYJ,L,19 to 24,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,9,10/27,Home,GB,L,10 to 28,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,10,11/02,Away,MIN,L,18 to 23,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,11,11/09,Away,BUF,W,31 to 10,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,12,11/16,Away,TB,L,7 to 27,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,13,11/23,Home,MIA,W,27 to 24,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,14,11/30,Home,IND,W,20 to 17,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,15,12/07,Away,JAC,W,26 to 20,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,16,12/13,Home,PIT,L,21 to 24,0,0
edellis/2500536,"Ellis, Ed",,1997,Regular Season,17,12/22,Away,MIA,W,14 to 12,0,0
edellis/2500536,"Ellis, Ed",,1997,Postseason,18,12/28,Home,MIA,W,17 to 3,0,0
edellis/2500536,"Ellis, Ed",,1997,Postseason,19,01/03,Away,PIT,L,6 to 7,0,0
isaiahwilliams/2557450,"Williams, Isaiah",OT,2016,Preseason,1,08/11,Away,ATL,L,17 to 23,1,0
isaiahwilliams/2557450,"Williams, Isaiah",OT,2016,Preseason,2,08/19,Home,NYJ,W,22 to 18,1,0
isaiahwilliams/2557450,"Williams, Isaiah",OT,2016,Preseason,3,08/26,Home,BUF,W,21 to 16,1,0
isaiahwilliams/2557450,"Williams, Isaiah",OT,2016,Preseason,4,08/31,Away,TB,W,20 to 13,1,0
danerandolph/2507719,"Randolph, Dane",,2009,Preseason,1,08/15,Home,CLE,W,17 to 0,1,0
danerandolph/2507719,"Randolph, Dane",,2009,Preseason,2,08/22,Home,BUF,W,31 to 21,1,0
danerandolph/2507719,"Randolph, Dane",,2009,Preseason,3,08/28,Away,ARI,W,44 to 37,1,0
danerandolph/2507719,"Randolph, Dane",,2009,Preseason,4,09/03,Away,TEN,L,13 to 27,1,0
timfoley/2514196,"Foley, Tim",,1981,Regular Season,1,09/06,Away,NE,W,29 to 28,1,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,2,09/13,Home,BUF,L,3 to 35,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,3,09/20,Away,DEN,L,10 to 28,1,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,4,09/27,Home,MIA,L,28 to 31,1,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,5,10/04,Away,BUF,L,17 to 23,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,6,10/11,Home,CIN,L,19 to 41,1,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,7,10/18,Home,SD,L,14 to 43,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,8,10/25,Away,CLE,L,28 to 42,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,9,11/01,Away,MIA,L,10 to 27,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,10,11/08,Home,NYJ,L,14 to 41,1,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,11,11/15,Away,PHI,L,13 to 38,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,12,11/22,Home,STL,L,24 to 35,1,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,13,11/29,Away,NYJ,L,0 to 25,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,14,12/06,Home,DAL,L,13 to 37,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,15,12/13,Away,WAS,L,14 to 38,0,--
timfoley/2514196,"Foley, Tim",,1981,Regular Season,16,12/20,Home,NE,W,23 to 21,0,--
zanebeadles/496980,"Beadles, Zane",G,2016,Preseason,1,08/14,Home,HOU,L,13 to 24,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Preseason,2,08/20,Away,DEN,W,31 to 24,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Preseason,3,08/26,Home,GB,L,10 to 21,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Preseason,4,09/01,Away,SD,W,31 to 21,0,0
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,1,09/12,Home,LA,W,28 to 0,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,2,09/18,Away,CAR,L,27 to 46,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,3,09/25,Away,SEA,L,18 to 37,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,4,10/02,Home,DAL,L,17 to 24,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,5,10/06,Home,ARI,L,21 to 33,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,6,10/16,Away,BUF,L,16 to 45,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,7,10/23,Home,TB,L,17 to 34,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,9,11/06,Home,NO,L,23 to 41,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,10,11/13,Away,ARI,L,20 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,11,11/20,Home,NE,L,17 to 30,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,12,11/27,Away,MIA,L,24 to 31,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,13,12/04,Away,CHI,L,6 to 26,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,14,12/11,Home,NYJ,L,17 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,15,12/18,Away,ATL,L,13 to 41,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,16,12/24,Away,LA,W,22 to 21,1,1
zanebeadles/496980,"Beadles, Zane",G,2016,Regular Season,17,01/01,Home,SEA,L,23 to 25,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Preseason,1,08/14,Home,PIT,W,23 to 21,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Preseason,2,08/22,Away,NYG,L,12 to 22,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Preseason,3,08/28,Home,DET,L,17 to 22,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Preseason,4,09/03,Away,WAS,W,17 to 16,0,0
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,1,09/13,Home,CAR,L,9 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,2,09/20,Home,MIA,W,23 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,3,09/27,Away,NE,L,17 to 51,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,4,10/04,Away,IND,L,13 to 16,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,5,10/11,Away,TB,L,31 to 38,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,6,10/18,Home,HOU,L,20 to 31,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,7,10/25,Home,BUF,W,34 to 31,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,9,11/08,Away,NYJ,L,23 to 28,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,10,11/15,Away,BAL,W,22 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,11,11/19,Home,TEN,W,19 to 13,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,12,11/29,Home,SD,L,25 to 31,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,13,12/06,Away,TEN,L,39 to 42,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,14,12/13,Home,IND,W,51 to 16,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,15,12/20,Home,ATL,L,17 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,16,12/27,Away,NO,L,27 to 38,1,1
zanebeadles/496980,"Beadles, Zane",G,2015,Regular Season,17,01/03,Away,HOU,L,6 to 30,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Preseason,1,08/08,Home,TB,W,16 to 10,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Preseason,2,08/14,Away,CHI,L,19 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Preseason,3,08/22,Away,DET,L,12 to 13,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Preseason,4,08/28,Home,ATL,L,14 to 24,0,0
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,1,09/07,Away,PHI,L,17 to 34,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,2,09/14,Away,WAS,L,10 to 41,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,3,09/21,Home,IND,L,17 to 44,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,4,09/28,Away,SD,L,14 to 33,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,5,10/05,Home,PIT,L,9 to 17,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,6,10/12,Away,TEN,L,14 to 16,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,7,10/19,Home,CLE,W,24 to 6,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,8,10/26,Home,MIA,L,13 to 27,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,9,11/02,Away,CIN,L,23 to 33,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,10,11/09,Home,DAL,L,17 to 31,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,12,11/23,Away,IND,L,3 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,13,11/30,Home,NYG,W,25 to 24,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,14,12/07,Home,HOU,L,13 to 27,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,15,12/14,Away,BAL,L,12 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,16,12/18,Home,TEN,W,21 to 13,1,1
zanebeadles/496980,"Beadles, Zane",G,2014,Regular Season,17,12/28,Away,HOU,L,17 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Preseason,1,08/08,Away,SF,W,10 to 6,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Preseason,2,08/17,Away,SEA,L,10 to 40,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Preseason,3,08/24,Home,STL,W,27 to 26,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Preseason,4,08/29,Home,ARI,L,24 to 32,0,0
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,1,09/05,Home,BAL,W,49 to 27,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,2,09/15,Away,NYG,W,41 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,3,09/23,Home,OAK,W,37 to 21,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,4,09/29,Home,PHI,W,52 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,5,10/06,Away,DAL,W,51 to 48,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,6,10/13,Home,JAC,W,35 to 19,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,7,10/20,Away,IND,L,33 to 39,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,8,10/27,Home,WAS,W,45 to 21,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,10,11/10,Away,SD,W,28 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,11,11/17,Home,KC,W,27 to 17,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,12,11/24,Away,NE,L,31 to 34,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,13,12/01,Away,KC,W,35 to 28,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,14,12/08,Home,TEN,W,51 to 28,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,15,12/12,Home,SD,L,20 to 27,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,16,12/22,Away,HOU,W,37 to 13,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Regular Season,17,12/29,Away,OAK,W,34 to 14,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Postseason,19,01/12,Home,SD,W,24 to 17,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Postseason,20,01/19,Home,NE,W,26 to 16,1,1
zanebeadles/496980,"Beadles, Zane",G,2013,Postseason,22,02/02,Home,SEA,L,8 to 43,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Preseason,1,08/09,Away,CHI,W,31 to 3,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Preseason,2,08/18,Home,SEA,L,10 to 30,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Preseason,3,08/26,Home,SF,L,24 to 29,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Preseason,4,08/30,Away,ARI,W,16 to 13,0,0
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,1,09/09,Home,PIT,W,31 to 19,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,2,09/17,Away,ATL,L,21 to 27,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,3,09/23,Home,HOU,L,25 to 31,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,4,09/30,Home,OAK,W,37 to 6,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,5,10/07,Away,NE,L,21 to 31,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,6,10/15,Away,SD,W,35 to 24,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,8,10/28,Home,NO,W,34 to 14,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,9,11/04,Away,CIN,W,31 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,10,11/11,Away,CAR,W,36 to 14,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,11,11/18,Home,SD,W,30 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,12,11/25,Away,KC,W,17 to 9,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,13,12/02,Home,TB,W,31 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,14,12/06,Away,OAK,W,26 to 13,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,15,12/16,Away,BAL,W,34 to 17,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,16,12/23,Home,CLE,W,34 to 12,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Regular Season,17,12/30,Home,KC,W,38 to 3,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Postseason,19,01/12,Home,BAL,L,35 to 38,1,1
zanebeadles/496980,"Beadles, Zane",G,2012,Pro Bowl,21,01/27,Away,NPR,L,35 to 62,1,0
zanebeadles/496980,"Beadles, Zane",G,2011,Preseason,1,08/11,Away,DAL,L,23 to 24,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Preseason,2,08/20,Home,BUF,W,24 to 10,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Preseason,3,08/27,Home,SEA,W,23 to 20,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Preseason,4,09/01,Away,ARI,L,7 to 26,0,0
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,1,09/12,Home,OAK,L,20 to 23,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,2,09/18,Home,CIN,W,24 to 22,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,3,09/25,Away,TEN,L,14 to 17,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,4,10/02,Away,GB,L,23 to 49,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,5,10/09,Home,SD,L,24 to 29,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,7,10/23,Away,MIA,W,18 to 15,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,8,10/30,Home,DET,L,10 to 45,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,9,11/06,Away,OAK,W,38 to 24,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,10,11/13,Away,KC,W,17 to 10,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,11,11/17,Home,NYJ,W,17 to 13,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,12,11/27,Away,SD,W,16 to 13,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,13,12/04,Away,MIN,W,35 to 32,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,14,12/11,Home,CHI,W,13 to 10,1,1
zanebeadles/496980,"Beadles, Zane",G,2011,Regular Season,15,12/18,Home,NE,L,23 to 41,1,1
